,Text,Tokens,Labelled_topic
10,These have GOT to be the BEST tasting gluten free cookies I have EVER tasted. I was just blown away by the taste and texture. My husband couldn't believe it was Gluten Free. I won't buy another brand.  Pamelas Products 39439 Extreme Chocolate Simple Bites Gluten Free,"['best', 'tasting', 'gluten', 'free', 'cooky', 'texture', 'husband', 'gluten', 'free', 'brand', 'pamelas', 'product', 'extreme', 'chocolate', 'simple', 'bite', 'free']",4
11,"These are a great snack when you're on the go.  Unlike most fruit bars, they have a bit of fiber in them, making them far healthier and longer lasting.","['snack', 'fruit', 'bar', 'bit', 'fiber', 'healthier']",4
16,"I found out about these from a co-worker. They are delicious, low calorie, and pack some protein. Eating these rather than my usual pretzels and chips helped me slim down. I get them by the case now from Amazon since it is a better buy (and my supermarket doesn't always carry them).","['co-worker', 'delicious', 'low', 'calorie', 'protein', 'usual', 'pretzel', 'chip', 'case', 'better', 'buy', 'supermarket']",4
21,Bought this in the Maui Costco and thought it tasted so great we dragged home the unfinished huge bag of oatmeal.  Went to our local Costco and they did not sell it but another type of cut oatmeal which is not nearly as good and a different texture.  This is a fine tasting healthy oatmeal.,"['maui', 'costco', 'home', 'unfinished', 'huge', 'bag', 'oatmeal', 'local', 'costco', 'type', 'cut', 'oatmeal', 'different', 'texture', 'fine', 'tasting', 'healthy', 'oatmeal']",4
33,"I've heard people describe horrible food as tasting like cardboard before.  I never quite knew what they meant until now.  This really does taste like cardboard.  I don't think I could give these a way.  They are trash.  Don't waste your money. Here is a better low carb sweet snack  Blue Diamond Almonds Cinnamon Brown Sugar, 8-Ounce Jars (Pack of 6)","['people', 'horrible', 'food', 'cardboard', 'cardboard', 'way', 'trash', 'money', 'better', 'low', 'carb', 'sweet', 'snack', 'blue', 'diamond', 'almond', 'brown', 'sugar', '8-ounce', 'jar', 'pack']",4
41,"I have tried lots of different protein bars but the main problem is always the same, they taste like protein bars. This is my favorite because it tastes like eating a normal chocolate waffer candy bar. Chocolate is my favorite, followed by peanut butter. Great for a snack, I take one with me when I go out with friends so I have a tasty healthy treat.","['lot', 'different', 'protein', 'bar', 'main', 'problem', 'protein', 'bar', 'favorite', 'normal', 'chocolate', 'waffer', 'candy', 'bar', 'chocolate', 'favorite', 'peanut', 'butter', 'snack', 'friend', 'healthy', 'treat']",4
54,"I was not impressed with these cookies when I tried them, when they first came out and the company had only one flavor. I did not care for them but I knew that something more satisfying could be had because I'd tried others.  I have found many great paleo cookie recipes on web sites and in paleo cookbooks that I love and they my friends, cooking students, and neighbors have really enjoyed. If you're looking for rock your taste buds paleo cookies, I suggest you check out the recipes for chocolate chip cookies and other flavors of cookies made from blanched almond flour found in The Gluten Free Almond Flour Cookbook, Make It Paleo, and on Elana Amsterdam's web site.","['impressed', 'cooky', 'company', 'flavor', 'satisfying', 'paleo', 'cookie', 'recipe', 'web', 'site', 'paleo', 'cookbook', 'friend', 'student', 'neighbor', 'rock', 'bud', 'paleo', 'cooky', 'recipe', 'chocolate', 'chip', 'cooky', 'flavor', 'cooky', 'blanched', 'almond', 'flour', 'gluten', 'free', 'almond', 'flour', 'cookbook', 'paleo', 'elana', 'amsterdam', 'web', 'site']",4
55,"I have been using this for a year now, very good in tea, I use it on anything. My son puts it on his cereal, he is a very picky eater and he has no clue it isn't real sugar. I put it on my pancakes....Yuuuuummyyyy","['tea', 'son', 'cereal', 'picky', 'eater', 'clue', 'real', 'sugar', 'pancake']",4
56,"Of the Erin Baker products, the Fruit & Nut Mini Breakfast Cookie is my favorite!  I have one mini breakfast cookie (about 100 calories) with a cup of coffee in the morning and I feel satisfied and ready to start the day.  Very healthy, low in caloreis, and super delicious is what makes the product work for me.  Try it, you'll like it.","['erin', 'baker', 'product', 'fruit', 'nut', 'mini', 'breakfast', 'cookie', 'favorite', 'mini', 'breakfast', 'cookie', 'calorie', 'cup', 'coffee', 'morning', 'satisfied', 'ready', 'healthy', 'low', 'caloreis', 'super', 'delicious', 'work']",4
57,"This is an outstandingly good cereal. It is not too sweet, is delicious, and healthy, too. A nice choice for anyone wanting to live a healthy life.","['cereal', 'sweet', 'delicious', 'healthy', 'choice', 'healthy', 'life']",4
